symbol,date,low,close,open,volume,high
DOT1-EUR,2021-01-31 11:00:00,13.579568862915039,13.690566062927246,13.606738090515137,29815296.0,13.732644081115723
DOT1-EUR,2021-01-31 12:00:00,13.563648223876953,13.66237735748291,13.689810752868652,30580096.0,13.715248107910156
DOT1-EUR,2021-01-31 13:00:00,13.574607849121094,13.575799942016602,13.659299850463867,0.0,13.69937801361084
DOT1-EUR,2021-01-31 14:00:00,13.367060661315918,13.367549896240234,13.576351165771484,0.0,13.584402084350586
DOT1-EUR,2021-01-31 15:00:00,13.242463111877441,13.262263298034668,13.361927032470703,18792320.0,13.361927032470703
DOT1-EUR,2021-02-01 15:00:00,13.039876937866211,13.186861991882324,13.044851303100586,27002624.0,13.224284172058105
DOT1-EUR,2021-02-01 16:00:00,13.112428665161133,13.17559814453125,13.185380935668945,0.0,13.213272094726562
DOT1-EUR,2021-02-01 17:00:00,13.122675895690918,13.240118980407715,13.179383277893066,0.0,13.24179744720459
DOT1-EUR,2021-02-01 18:00:00,13.179508209228516,13.1836576461792,13.238249778747559,0.0,13.250656127929688
DOT1-EUR,2021-02-01 19:00:00,13.18384838104248,13.26927661895752,13.18384838104248,0.0,13.276604652404785
DOT1-EUR,2021-02-01 20:00:00,13.238566398620605,13.24602222442627,13.269020080566406,0.0,13.278253555297852
DOT1-EUR,2021-02-01 21:00:00,13.202288627624512,13.256831169128418,13.248514175415039,0.0,13.270835876464844
DOT1-EUR,2021-02-01 22:00:00,13.23515796661377,13.475013732910156,13.257246971130371,42173952.0,13.563824653625488
DOT1-EUR,2021-02-01 23:00:00,13.472172737121582,13.564699172973633,13.474607467651367,49833984.0,13.687292098999023
DOT1-EUR,2021-02-02 00:00:00,13.555807113647461,13.593121528625488,13.574393272399902,0.0,13.769323348999023
DOT1-EUR,2021-02-02 01:00:00,13.329323768615723,13.429896354675293,13.596573829650879,0.0,13.596573829650879
DOT1-EUR,2021-02-02 02:00:00,13.272098541259766,13.317418098449707,13.426414489746094,0.0,13.426414489746094
DOT1-EUR,2021-02-02 03:00:00,13.282769203186035,13.328947067260742,13.317071914672852,0.0,13.404986381530762
DOT1-EUR,2021-02-02 04:00:00,13.329856872558594,13.464468002319336,13.329856872558594,0.0,13.464468002319336
DOT1-EUR,2021-02-02 05:00:00,13.409221649169922,13.410690307617188,13.463921546936035,0.0,13.480435371398926
DOT1-EUR,2021-02-02 06:00:00,13.411046981811523,13.601826667785645,13.411046981811523,0.0,13.60505199432373
DOT1-EUR,2021-02-02 07:00:00,13.529776573181152,13.542935371398926,13.602230072021484,0.0,13.615974426269531
DOT1-EUR,2021-02-02 15:00:00,13.779984474182129,13.79507827758789,13.923212051391602,99921664.0,13.923212051391602
DOT1-EUR,2021-02-02 16:00:00,13.725202560424805,13.966232299804688,13.797650337219238,22338688.0,13.966232299804688
DOT1-EUR,2021-02-02 17:00:00,13.907718658447266,14.23496150970459,13.96807861328125,56230528.0,14.237018585205078
DOT1-EUR,2021-02-02 18:00:00,14.189024925231934,14.223075866699219,14.235235214233398,131618432.0,14.458529472351074
DOT1-EUR,2021-02-02 19:00:00,14.110758781433105,14.240817070007324,14.225606918334961,26707968.0,14.240817070007324
DOT1-EUR,2021-02-02 20:00:00,14.160764694213867,14.238637924194336,14.242700576782227,45205120.0,14.336360931396484
DOT1-EUR,2021-02-02 21:00:00,14.19649600982666,14.396919250488281,14.238980293273926,46977664.0,14.41690731048584
DOT1-EUR,2021-02-02 22:00:00,14.375411987304688,14.512323379516602,14.396658897399902,48589568.0,14.61171817779541
DOT1-EUR,2021-02-02 23:00:00,14.33389949798584,14.340495109558105,14.512253761291504,0.0,14.576620101928711
DOT1-EUR,2021-02-03 00:00:00,14.290756225585938,14.320074081420898,14.328768730163574,0.0,14.42354965209961
DOT1-EUR,2021-02-03 01:00:00,14.151119232177734,14.151119232177734,14.321853637695312,25466368.0,14.340872764587402
DOT1-EUR,2021-02-03 02:00:00,13.979170799255371,14.196634292602539,14.148173332214355,26088448.0,14.207945823669434
DOT1-EUR,2021-02-03 03:00:00,14.198887825012207,14.38563060760498,14.198887825012207,16019456.0,14.393813133239746
DOT1-EUR,2021-02-03 04:00:00,14.380448341369629,14.388031959533691,14.383984565734863,11352576.0,14.498759269714355
DOT1-EUR,2021-02-03 05:00:00,14.358355522155762,14.377886772155762,14.389202117919922,32591872.0,14.44156265258789
DOT1-EUR,2021-02-03 06:00:00,14.374336242675781,14.43950366973877,14.376903533935547,0.0,14.455108642578125
DOT1-EUR,2021-02-03 07:00:00,14.43962574005127,14.563409805297852,14.43962574005127,12989440.0,14.563409805297852
DOT1-EUR,2021-02-03 15:00:00,15.965278625488281,16.170000076293945,16.152841567993164,1024221696.0,16.170000076293945
DOT1-EUR,2021-02-03 16:00:00,15.742938995361328,15.907910346984863,16.171049118041992,164541440.0,16.216093063354492
DOT1-EUR,2021-02-03 17:00:00,15.83777141571045,16.158340454101562,15.89964485168457,62707200.0,16.158340454101562
DOT1-EUR,2021-02-03 18:00:00,16.11759376525879,16.30400276184082,16.179611206054688,6038272.0,16.417274475097656
DOT1-EUR,2021-02-03 19:00:00,16.075199127197266,16.075441360473633,16.321165084838867,29920000.0,16.43351173400879
DOT1-EUR,2021-02-03 20:00:00,16.045988082885742,16.316558837890625,16.09575080871582,32703488.0,16.390518188476562
DOT1-EUR,2021-02-03 21:00:00,16.201431274414062,16.348955154418945,16.273054122924805,34986240.0,16.42453956604004
DOT1-EUR,2021-02-03 22:00:00,16.295366287231445,16.74410629272461,16.361133575439453,68270080.0,16.74410629272461
DOT1-EUR,2021-02-03 23:00:00,16.83065414428711,17.214006423950195,16.838106155395508,159516416.0,17.2169132232666
DOT1-EUR,2021-02-04 00:00:00,17.2142276763916,17.577369689941406,17.2142276763916,257985536.0,17.873592376708984
DOT1-EUR,2021-02-04 01:00:00,17.326433181762695,17.652332305908203,17.57484245300293,93266688.0,17.685657501220703
DOT1-EUR,2021-02-04 02:00:00,16.97391128540039,17.20201301574707,17.64771842956543,76151808.0,17.648571014404297
DOT1-EUR,2021-02-04 03:00:00,17.117782592773438,17.21489906311035,17.221120834350586,105516032.0,17.444141387939453
DOT1-EUR,2021-02-04 04:00:00,17.065237045288086,17.5334415435791,17.201990127563477,136846336.0,17.535097122192383
DOT1-EUR,2021-02-04 05:00:00,17.31805419921875,17.31805419921875,17.512104034423828,66207744.0,17.670991897583008
DOT1-EUR,2021-02-04 06:00:00,17.293859481811523,17.45404624938965,17.339059829711914,115073536.0,17.585235595703125
DOT1-EUR,2021-02-04 07:00:00,17.443172454833984,17.443172454833984,17.46385383605957,168908288.0,17.950157165527344
DOT1-EUR,2021-02-04 08:00:00,16.847105026245117,16.854047775268555,17.425085067749023,43371008.0,17.458906173706055
DOT1-EUR,2021-02-04 09:00:00,16.420574188232422,16.567481994628906,16.69876480102539,95068672.0,16.72821617126465
DOT1-EUR,2021-02-04 17:00:00,16.469993591308594,16.531105041503906,16.79195213317871,0.0,16.79195213317871
DOT1-EUR,2021-02-04 18:00:00,16.530227661132812,16.878015518188477,16.541418075561523,0.0,16.973731994628906
DOT1-EUR,2021-02-04 19:00:00,16.632715225219727,16.706024169921875,16.878204345703125,0.0,16.878204345703125
DOT1-EUR,2021-02-04 20:00:00,16.60913848876953,16.619413375854492,16.738264083862305,0.0,16.94167137145996
DOT1-EUR,2021-02-04 21:00:00,16.649425506591797,16.860776901245117,16.649425506591797,6333952.0,16.92462921142578
DOT1-EUR,2021-02-04 22:00:00,16.38739585876465,16.66558074951172,16.839075088500977,0.0,16.84034538269043
DOT1-EUR,2021-02-04 23:00:00,16.46212387084961,16.46212387084961,16.647886276245117,0.0,16.751405715942383
DOT1-EUR,2021-02-05 00:00:00,16.322649002075195,16.61351203918457,16.454023361206055,0.0,16.657316207885742
DOT1-EUR,2021-02-05 01:00:00,16.602968215942383,16.651004791259766,16.617849349975586,0.0,16.87151527404785
DOT1-EUR,2021-02-05 02:00:00,16.581212997436523,17.180805206298828,16.648649215698242,0.0,17.211660385131836
DOT1-EUR,2021-02-05 03:00:00,16.90226936340332,16.93791961669922,17.174880981445312,0.0,17.249101638793945
DOT1-EUR,2021-02-05 04:00:00,16.89934730529785,17.119482040405273,16.940000534057617,0.0,17.202409744262695
DOT1-EUR,2021-02-05 05:00:00,17.054349899291992,17.140949249267578,17.1171817779541,0.0,17.27721405029297
DOT1-EUR,2021-02-05 06:00:00,16.96784019470215,17.226566314697266,17.13396453857422,1046016.0,17.22695541381836
DOT1-EUR,2021-02-05 07:00:00,17.215044021606445,17.349281311035156,17.218996047973633,0.0,17.58026123046875
DOT1-EUR,2021-02-05 08:00:00,17.042768478393555,17.2768497467041,17.36240577697754,0.0,17.43563461303711
DOT1-EUR,2021-02-05 09:00:00,17.168514251708984,17.168514251708984,17.2797908782959,0.0,17.34788703918457
DOT1-EUR,2021-02-05 16:00:00,17.059377670288086,17.091859817504883,17.622114181518555,0.0,17.62953758239746
DOT1-EUR,2021-02-05 17:00:00,17.0412540435791,17.153274536132812,17.106231689453125,0.0,17.293380737304688
DOT1-EUR,2021-02-05 18:00:00,16.853178024291992,16.858978271484375,17.14201545715332,0.0,17.185546875
DOT1-EUR,2021-02-05 19:00:00,16.671552658081055,17.053728103637695,16.83598518371582,0.0,17.053728103637695
DOT1-EUR,2021-02-05 20:00:00,16.999635696411133,17.31138801574707,17.053709030151367,0.0,17.33176040649414
DOT1-EUR,2021-02-05 21:00:00,17.24077033996582,17.598386764526367,17.309728622436523,41369344.0,17.642385482788086
DOT1-EUR,2021-02-05 22:00:00,17.347448348999023,17.38444709777832,17.60163116455078,0.0,17.601842880249023
DOT1-EUR,2021-02-05 23:00:00,17.24815559387207,17.346088409423828,17.35685157775879,968960.0,17.478378295898438
DOT1-EUR,2021-02-06 00:00:00,17.251508712768555,17.544036865234375,17.339616775512695,46689280.0,17.67633819580078
DOT1-EUR,2021-02-06 01:00:00,16.57438850402832,16.675682067871094,17.543930053710938,101470464.0,17.543930053710938
DOT1-EUR,2021-02-06 02:00:00,16.689224243164062,16.82406234741211,16.689224243164062,9452288.0,16.976232528686523
DOT1-EUR,2021-02-06 03:00:00,16.591190338134766,16.85822105407715,16.819459915161133,10180864.0,16.875228881835938
DOT1-EUR,2021-02-06 04:00:00,16.66179847717285,16.687875747680664,16.859506607055664,0.0,16.859506607055664
DOT1-EUR,2021-02-06 05:00:00,16.444622039794922,16.673377990722656,16.700485229492188,0.0,16.723432540893555
DOT1-EUR,2021-02-06 06:00:00,16.667675018310547,16.806703567504883,16.672670364379883,0.0,16.808122634887695
DOT1-EUR,2021-02-06 07:00:00,16.776241302490234,16.89409828186035,16.797731399536133,0.0,16.89409828186035
DOT1-EUR,2021-02-06 08:00:00,16.879772186279297,16.940092086791992,16.89507293701172,0.0,16.940092086791992
DOT1-EUR,2021-02-06 16:00:00,16.649526596069336,16.977983474731445,16.649526596069336,0.0,16.977983474731445
DOT1-EUR,2021-02-06 17:00:00,16.93168830871582,16.999469757080078,16.983009338378906,0.0,17.015331268310547
DOT1-EUR,2021-02-06 18:00:00,16.85869789123535,16.875398635864258,16.999391555786133,0.0,16.999391555786133
DOT1-EUR,2021-02-06 19:00:00,16.87696075439453,17.163005828857422,16.87696075439453,0.0,17.163005828857422
DOT1-EUR,2021-02-06 20:00:00,16.92157745361328,16.95538330078125,17.1651554107666,1437184.0,17.2733097076416
DOT1-EUR,2021-02-06 21:00:00,16.951513290405273,17.247095108032227,16.951513290405273,0.0,17.308334350585938
DOT1-EUR,2021-02-06 22:00:00,17.104557037353516,17.159343719482422,17.247095108032227,0.0,17.288055419921875
DOT1-EUR,2021-02-06 23:00:00,16.857318878173828,16.92586326599121,17.15973663330078,0.0,17.15973663330078
DOT1-EUR,2021-02-07 00:00:00,16.877010345458984,17.138151168823242,16.923011779785156,0.0,17.244081497192383
DOT1-EUR,2021-02-07 01:00:00,16.693462371826172,16.693462371826172,17.141300201416016,0.0,17.22566795349121
DOT1-EUR,2021-02-07 02:00:00,16.297348022460938,16.457883834838867,16.700519561767578,0.0,16.72043228149414
DOT1-EUR,2021-02-07 03:00:00,16.272628784179688,16.345151901245117,16.461698532104492,0.0,16.562341690063477
DOT1-EUR,2021-02-07 04:00:00,15.812159538269043,15.953147888183594,16.360904693603516,62675328.0,16.404064178466797
DOT1-EUR,2021-02-07 05:00:00,15.919293403625488,16.176916122436523,15.950896263122559,23852032.0,16.189695358276367
DOT1-EUR,2021-02-07 06:00:00,16.074636459350586,16.25179100036621,16.1800594329834,21208448.0,16.269947052001953
DOT1-EUR,2021-02-07 07:00:00,16.24057388305664,16.556041717529297,16.24747657775879,53208576.0,16.606163024902344
DOT1-EUR,2021-02-07 08:00:00,16.550241470336914,16.576650619506836,16.562681198120117,9630208.0,16.592117309570312
DOT1-EUR,2021-02-07 16:00:00,15.456648826599121,16.141870498657227,15.915619850158691,295926400.0,16.141870498657227
DOT1-EUR,2021-02-07 17:00:00,15.898990631103516,15.965951919555664,16.148897171020508,65830400.0,16.227380752563477
DOT1-EUR,2021-02-07 18:00:00,15.95070743560791,16.21040916442871,15.963730812072754,66171136.0,16.21234703063965
DOT1-EUR,2021-02-07 19:00:00,16.10132598876953,16.10132598876953,16.206470489501953,0.0,16.24289894104004
DOT1-EUR,2021-02-07 20:00:00,15.989041328430176,16.341596603393555,16.102022171020508,21724928.0,16.341596603393555
DOT1-EUR,2021-02-07 21:00:00,16.29277229309082,16.375699996948242,16.3424015045166,0.0,16.3853816986084
DOT1-EUR,2021-02-07 22:00:00,16.073354721069336,16.399534225463867,16.37812614440918,19960832.0,16.399534225463867
DOT1-EUR,2021-02-07 23:00:00,16.352846145629883,16.422224044799805,16.398740768432617,0.0,16.443449020385742
DOT1-EUR,2021-02-08 00:00:00,16.253082275390625,16.32139015197754,16.417964935302734,0.0,16.510936737060547
DOT1-EUR,2021-02-08 01:00:00,16.126916885375977,16.3144474029541,16.323253631591797,0.0,16.358474731445312
DOT1-EUR,2021-02-08 02:00:00,15.982087135314941,16.02384376525879,16.3103084564209,0.0,16.318742752075195
DOT1-EUR,2021-02-08 03:00:00,16.011640548706055,16.04464340209961,16.02159309387207,0.0,16.168556213378906
DOT1-EUR,2021-02-08 04:00:00,16.030105590820312,16.355514526367188,16.045719146728516,0.0,16.355514526367188
DOT1-EUR,2021-02-08 05:00:00,16.27959632873535,16.325517654418945,16.35359001159668,0.0,16.36068344116211
DOT1-EUR,2021-02-08 06:00:00,16.328866958618164,16.66648292541504,16.328866958618164,16377856.0,16.75557518005371
DOT1-EUR,2021-02-08 07:00:00,16.560195922851562,16.654783248901367,16.669069290161133,12962304.0,16.773332595825195
DOT1-EUR,2021-02-08 08:00:00,16.621780395507812,16.688716888427734,16.65934181213379,0.0,16.775501251220703
DOT1-EUR,2021-02-08 09:00:00,16.68404769897461,16.82529640197754,16.68404769897461,0.0,16.85479736328125
DOT1-EUR,2021-02-08 17:00:00,18.894716262817383,18.92947006225586,18.894716262817383,1301487360.0,19.094581604003906
DOT1-EUR,2021-02-08 18:00:00,18.671709060668945,18.781299591064453,18.91583824157715,12210688.0,18.943111419677734
DOT1-EUR,2021-02-08 19:00:00,18.768842697143555,18.935535430908203,18.768842697143555,32928256.0,18.95221519470215
DOT1-EUR,2021-02-08 20:00:00,18.785568237304688,18.790193557739258,18.939355850219727,4033280.0,19.087553024291992
DOT1-EUR,2021-02-08 21:00:00,18.795242309570312,19.284805297851562,18.795242309570312,140256256.0,19.5877685546875
DOT1-EUR,2021-02-08 22:00:00,19.284875869750977,19.336824417114258,19.284875869750977,39260672.0,19.511640548706055
DOT1-EUR,2021-02-08 23:00:00,18.71439552307129,19.10833740234375,19.33556365966797,124556288.0,19.340091705322266
DOT1-EUR,2021-02-09 00:00:00,18.88075828552246,19.065061569213867,19.10826873779297,70125056.0,19.116119384765625
DOT1-EUR,2021-02-09 01:00:00,18.954092025756836,19.70693588256836,19.053909301757812,197190400.0,19.77360725402832
DOT1-EUR,2021-02-09 02:00:00,19.122901916503906,19.122901916503906,19.713838577270508,59433216.0,19.772781372070312
DOT1-EUR,2021-02-09 03:00:00,19.097742080688477,19.310787200927734,19.122886657714844,60976128.0,19.400888442993164
DOT1-EUR,2021-02-09 04:00:00,18.9349422454834,19.118568420410156,19.304058074951172,40103936.0,19.304058074951172
DOT1-EUR,2021-02-09 05:00:00,18.984458923339844,19.36423110961914,19.108192443847656,40520192.0,19.36551856994629
DOT1-EUR,2021-02-09 06:00:00,19.093151092529297,19.356523513793945,19.38151741027832,36642816.0,19.391469955444336
DOT1-EUR,2021-02-09 07:00:00,19.32377052307129,19.431480407714844,19.35415267944336,24844288.0,19.660457611083984
DOT1-EUR,2021-02-09 08:00:00,19.432723999023438,19.845476150512695,19.432723999023438,76230656.0,19.845476150512695
DOT1-EUR,2021-02-09 09:00:00,19.475736618041992,19.475736618041992,19.848060607910156,6034432.0,19.882102966308594
DOT1-EUR,2021-02-09 15:00:00,18.678203582763672,18.765310287475586,19.03984260559082,0.0,19.083820343017578
DOT1-EUR,2021-02-09 16:00:00,18.50107192993164,18.83624839782715,18.757305145263672,0.0,18.9608211517334
DOT1-EUR,2021-02-09 17:00:00,18.657140731811523,18.687973022460938,18.840133666992188,0.0,18.90981674194336
DOT1-EUR,2021-02-09 18:00:00,18.689668655395508,19.027254104614258,18.689668655395508,0.0,19.027254104614258
DOT1-EUR,2021-02-09 19:00:00,19.005802154541016,19.087121963500977,19.02709197998047,0.0,19.133405685424805
DOT1-EUR,2021-02-09 20:00:00,18.913127899169922,18.953237533569336,19.113725662231445,0.0,19.144676208496094
DOT1-EUR,2021-02-09 21:00:00,18.864578247070312,18.97690773010254,18.950782775878906,0.0,18.98406410217285
DOT1-EUR,2021-02-09 22:00:00,18.821887969970703,19.129098892211914,18.982852935791016,0.0,19.13210105895996
DOT1-EUR,2021-02-09 23:00:00,18.912893295288086,19.089645385742188,19.126419067382812,0.0,19.216604232788086
DOT1-EUR,2021-02-10 00:00:00,18.950857162475586,19.47469711303711,19.06996726989746,32898816.0,19.611003875732422
DOT1-EUR,2021-02-10 01:00:00,19.354440689086914,19.50415802001953,19.52568244934082,0.0,19.530210494995117
DOT1-EUR,2021-02-10 02:00:00,19.47641372680664,19.515438079833984,19.513301849365234,0.0,19.619409561157227
DOT1-EUR,2021-02-10 03:00:00,19.331329345703125,19.372987747192383,19.46772003173828,0.0,19.518409729003906
DOT1-EUR,2021-02-10 04:00:00,18.990373611450195,19.052595138549805,19.384822845458984,0.0,19.384822845458984
DOT1-EUR,2021-02-10 05:00:00,19.016258239746094,19.245567321777344,19.05093765258789,0.0,19.277549743652344
DOT1-EUR,2021-02-10 06:00:00,19.296369552612305,19.482166290283203,19.296369552612305,0.0,19.572237014770508
DOT1-EUR,2021-02-10 07:00:00,19.478836059570312,19.53359603881836,19.478836059570312,1836288.0,19.541780471801758
DOT1-EUR,2021-02-10 15:00:00,18.24982261657715,18.495864868164062,18.830612182617188,619565056.0,18.94801902770996
DOT1-EUR,2021-02-10 16:00:00,18.314851760864258,19.005802154541016,18.4905948638916,99299840.0,19.005802154541016
DOT1-EUR,2021-02-10 17:00:00,18.91361427307129,19.04737663269043,19.00909996032715,12940800.0,19.11097526550293
DOT1-EUR,2021-02-10 18:00:00,18.878232955932617,19.088590621948242,19.04092788696289,0.0,19.09212303161621
DOT1-EUR,2021-02-10 19:00:00,18.80338478088379,19.14341163635254,19.06218910217285,102685952.0,19.14341163635254
DOT1-EUR,2021-02-10 20:00:00,18.74114990234375,18.756427764892578,19.081241607666016,0.0,19.10010528564453
DOT1-EUR,2021-02-10 21:00:00,18.75676155090332,19.123502731323242,18.75676155090332,59188736.0,19.123502731323242
DOT1-EUR,2021-02-10 22:00:00,19.088876724243164,19.37659454345703,19.169382095336914,97927936.0,19.468595504760742
DOT1-EUR,2021-02-10 23:00:00,19.365808486938477,19.461088180541992,19.37598419189453,32540672.0,19.70240592956543
DOT1-EUR,2021-02-11 00:00:00,19.253376007080078,19.37811851501465,19.459192276000977,203520.0,19.648784637451172
DOT1-EUR,2021-02-11 01:00:00,19.34772300720215,20.01003646850586,19.471460342407227,0.0,20.01003646850586
DOT1-EUR,2021-02-11 02:00:00,19.916942596435547,20.527050018310547,19.997777938842773,176925440.0,20.527050018310547
DOT1-EUR,2021-02-11 15:00:00,20.640094757080078,20.93939208984375,20.65127182006836,0.0,20.93939208984375
DOT1-EUR,2021-02-11 16:00:00,20.698408126831055,20.773954391479492,20.941097259521484,155471360.0,21.03645896911621
DOT1-EUR,2021-02-11 17:00:00,20.56392478942871,20.661069869995117,20.7712345123291,0.0,20.7712345123291
DOT1-EUR,2021-02-11 18:00:00,20.347230911254883,20.41687774658203,20.660463333129883,0.0,20.660463333129883
DOT1-EUR,2021-02-11 19:00:00,20.390172958374023,20.474773406982422,20.41926383972168,0.0,20.560056686401367
DOT1-EUR,2021-02-11 20:00:00,20.247570037841797,20.279460906982422,20.47593879699707,14843648.0,20.58145523071289
DOT1-EUR,2021-02-11 21:00:00,20.251632690429688,20.331430435180664,20.279558181762695,45405440.0,20.389158248901367
DOT1-EUR,2021-02-11 22:00:00,20.317928314208984,20.65076446533203,20.319429397583008,55880704.0,20.668909072875977
DOT1-EUR,2021-02-11 23:00:00,20.64486312866211,20.796316146850586,20.666135787963867,0.0,21.00072479248047
DOT1-EUR,2021-02-12 00:00:00,20.60124397277832,20.627025604248047,20.752490997314453,21391360.0,20.7957820892334
DOT1-EUR,2021-02-12 01:00:00,20.583478927612305,20.704425811767578,20.625743865966797,11504640.0,20.72068977355957
DOT1-EUR,2021-02-12 02:00:00,20.625429153442383,20.63532257080078,20.710676193237305,0.0,20.852108001708984
DOT1-EUR,2021-02-12 03:00:00,20.334402084350586,20.335268020629883,20.63560676574707,0.0,20.63560676574707
DOT1-EUR,2021-02-12 04:00:00,20.25284194946289,20.378131866455078,20.331235885620117,0.0,20.45041847229004
DOT1-EUR,2021-02-12 05:00:00,20.389982223510742,20.650636672973633,20.389982223510742,0.0,20.721147537231445
DOT1-EUR,2021-02-12 06:00:00,20.497665405273438,20.66094207763672,20.648147583007812,0.0,20.736757278442383
DOT1-EUR,2021-02-12 07:00:00,20.584365844726562,20.615514755249023,20.66118049621582,0.0,20.6724796295166
DOT1-EUR,2021-02-12 15:00:00,21.962215423583984,23.162593841552734,21.962215423583984,0.0,23.162593841552734
DOT1-EUR,2021-02-12 16:00:00,23.16252899169922,23.548324584960938,23.16252899169922,965356032.0,24.208547592163086
