symbol,date,open,low,volume,high,close
BNB-EUR,2021-01-31 02:00:00,37.3029670715332,36.86943054199219,0,37.310020446777344,36.97568130493164
BNB-EUR,2021-01-31 03:00:00,36.97890853881836,36.70235061645508,0,36.97890853881836,36.77480697631836
BNB-EUR,2021-01-31 04:00:00,36.770687103271484,36.770687103271484,0,37.050052642822266,36.89754104614258
BNB-EUR,2021-01-31 05:00:00,36.89199447631836,36.36524200439453,146048,36.89199447631836,36.486759185791016
BNB-EUR,2021-01-31 06:00:00,36.47356414794922,36.203369140625,0,36.47356414794922,36.203369140625
BNB-EUR,2021-01-31 07:00:00,36.232452392578125,36.19759750366211,0,36.475364685058594,36.42790985107422
BNB-EUR,2021-01-31 08:00:00,36.437400817871094,36.2977294921875,0,36.508670806884766,36.394527435302734
BNB-EUR,2021-01-31 09:00:00,36.39190673828125,36.352394104003906,2089248,36.606842041015625,36.42431640625
BNB-EUR,2021-01-31 10:00:00,36.41535186767578,36.35145568847656,2970848,36.698001861572266,36.6964225769043
BNB-EUR,2021-01-31 11:00:00,36.70319366455078,36.70319366455078,11058304,37.242923736572266,37.22483444213867
BNB-EUR,2021-01-31 12:00:00,37.22295379638672,36.6722297668457,3886880,37.22999572753906,36.80177688598633
BNB-EUR,2021-01-31 13:00:00,36.82501983642578,36.57008743286133,0,36.861244201660156,36.576576232910156
BNB-EUR,2021-01-31 14:00:00,36.57914352416992,36.34596633911133,0,36.608551025390625,36.34596633911133
BNB-EUR,2021-01-31 15:00:00,36.34959411621094,35.78091049194336,170464,36.35221481323242,35.99223327636719
BNB-EUR,2021-01-31 16:00:00,35.99519729614258,35.91082000732422,0,36.27426528930664,36.24603271484375
BNB-EUR,2021-01-31 17:00:00,36.24592971801758,36.13054656982422,0,36.446590423583984,36.13054656982422
BNB-EUR,2021-01-31 18:00:00,36.080875396728516,35.83203125,0,36.25017166137695,35.83203125
BNB-EUR,2021-01-31 19:00:00,35.83869171142578,35.82884216308594,4388832,36.28936767578125,36.2852668762207
BNB-EUR,2021-01-31 20:00:00,36.283424377441406,36.041526794433594,0,36.293182373046875,36.20109939575195
BNB-EUR,2021-01-31 21:00:00,36.18981170654297,35.93470764160156,0,36.20038604736328,35.980308532714844
BNB-EUR,2021-01-31 22:00:00,35.94222640991211,35.88888168334961,0,36.23104476928711,36.217323303222656
BNB-EUR,2021-01-31 23:00:00,36.20777893066406,36.20777893066406,1168640,36.51320266723633,36.50459289550781
BNB-EUR,2021-02-01 00:00:00,36.523353576660156,35.894256591796875,0,36.54772186279297,36.1070671081543
BNB-EUR,2021-02-01 01:00:00,36.10063171386719,36.089805603027344,7568416,36.75627517700195,36.6303596496582
BNB-EUR,2021-02-01 02:00:00,36.615638732910156,36.53609085083008,424064,36.785152435302734,36.633304595947266
BNB-EUR,2021-02-01 03:00:00,36.623294830322266,36.541507720947266,2720704,36.71736145019531,36.71736145019531
BNB-EUR,2021-02-01 04:00:00,36.71881866455078,36.71881866455078,5183936,37.070220947265625,37.070220947265625
BNB-EUR,2021-02-01 05:00:00,37.07010269165039,37.0242919921875,5431424,37.54137420654297,37.54137420654297
BNB-EUR,2021-02-01 06:00:00,37.543601989746094,37.26496887207031,12122592,37.81135177612305,37.41037368774414
BNB-EUR,2021-02-01 07:00:00,37.42808532714844,37.39393997192383,15116288,37.83082962036133,37.72847366333008
BNB-EUR,2021-02-01 08:00:00,37.724273681640625,37.62360382080078,10378176,38.018184661865234,38.018184661865234
BNB-EUR,2021-02-01 09:00:00,38.02490234375,38.02490234375,32396160,38.93338394165039,38.88713836669922
BNB-EUR,2021-02-01 10:00:00,38.894771575927734,38.844642639160156,27202752,39.340675354003906,39.1191291809082
BNB-EUR,2021-02-01 11:00:00,39.13855743408203,39.13855743408203,70400416,40.979034423828125,40.55886459350586
BNB-EUR,2021-02-01 12:00:00,40.499141693115234,39.80180358886719,11225792,40.80819320678711,40.001277923583984
BNB-EUR,2021-02-01 13:00:00,39.99290084838867,39.48188018798828,45033984,40.6533088684082,40.15355682373047
BNB-EUR,2021-02-01 14:00:00,40.15473175048828,39.332000732421875,40115520,40.56318283081055,40.56148147583008
BNB-EUR,2021-02-01 15:00:00,40.53469467163086,40.1107292175293,80248576,41.5530891418457,40.1107292175293
BNB-EUR,2021-02-01 16:00:00,40.087242126464844,40.033756256103516,35051776,40.50920867919922,40.3809814453125
BNB-EUR,2021-02-01 17:00:00,40.39236831665039,40.34897232055664,38191296,41.2262077331543,41.135459899902344
BNB-EUR,2021-02-01 18:00:00,41.154754638671875,40.71220016479492,9708800,41.312843322753906,40.71220016479492
BNB-EUR,2021-02-01 19:00:00,40.768341064453125,40.7292366027832,24516608,41.067020416259766,41.067020416259766
BNB-EUR,2021-02-01 20:00:00,41.0977668762207,40.560001373291016,4245568,41.140865325927734,40.59128189086914
BNB-EUR,2021-02-01 21:00:00,40.600528717041016,40.54621505737305,67352064,42.712493896484375,42.712493896484375
BNB-EUR,2021-02-01 22:00:00,42.614990234375,42.265769958496094,49745472,43.22380447387695,43.00117874145508
BNB-EUR,2021-02-01 23:00:00,42.915565490722656,42.25852966308594,34280128,42.963375091552734,42.81396484375
BNB-EUR,2021-02-02 00:00:00,42.76471710205078,42.07402038574219,15457792,42.76471710205078,42.162654876708984
BNB-EUR,2021-02-02 01:00:00,42.142520904541016,41.70321273803711,12675392,42.2407112121582,42.09354019165039
BNB-EUR,2021-02-02 02:00:00,42.15403747558594,41.79045104980469,6689536,42.15403747558594,41.79045104980469
BNB-EUR,2021-02-02 03:00:00,41.81880569458008,41.55692672729492,4765824,41.831722259521484,41.60209655761719
BNB-EUR,2021-02-02 04:00:00,41.60731506347656,41.519832611083984,19381888,42.00392150878906,41.97792434692383
BNB-EUR,2021-02-02 05:00:00,41.97991180419922,40.950477600097656,0,42.03974533081055,40.950477600097656
BNB-EUR,2021-02-02 06:00:00,40.95379638671875,40.90993118286133,23763456,41.87213897705078,41.87213897705078
BNB-EUR,2021-02-02 07:00:00,41.890907287597656,41.143524169921875,11537536,41.890907287597656,41.62534713745117
BNB-EUR,2021-02-02 08:00:00,41.5930290222168,41.54185104370117,28788608,42.191768646240234,42.02243423461914
BNB-EUR,2021-02-02 09:00:00,42.0020637512207,41.654541015625,37376896,43.341407775878906,42.72838592529297
BNB-EUR,2021-02-02 10:00:00,42.753780364990234,42.46562957763672,15219328,43.36528396606445,43.35923385620117
BNB-EUR,2021-02-02 11:00:00,43.34421157836914,43.3105354309082,0,43.95261764526367,43.40079116821289
BNB-EUR,2021-02-02 12:00:00,43.36841583251953,43.05165481567383,0,43.57144546508789,43.05165481567383
BNB-EUR,2021-02-02 13:00:00,43.03186798095703,42.29880905151367,0,43.33245849609375,42.29880905151367
BNB-EUR,2021-02-02 14:00:00,42.26744079589844,41.86845016479492,0,42.544288635253906,42.528141021728516
BNB-EUR,2021-02-02 15:00:00,42.53219223022461,41.872005462646484,0,42.66132736206055,41.8731803894043
BNB-EUR,2021-02-02 16:00:00,41.89288330078125,41.50077438354492,0,41.89288330078125,41.81637191772461
BNB-EUR,2021-02-02 17:00:00,41.80903244018555,41.39067840576172,0,41.838462829589844,41.81936264038086
BNB-EUR,2021-02-02 18:00:00,41.83284378051758,41.58053970336914,0,42.090911865234375,42.07717514038086
BNB-EUR,2021-02-02 19:00:00,42.0976448059082,41.85448455810547,0,42.0976448059082,41.99977111816406
BNB-EUR,2021-02-02 20:00:00,41.995914459228516,41.55345916748047,461888,41.995914459228516,41.70283126831055
BNB-EUR,2021-02-02 21:00:00,41.71818161010742,41.65022659301758,0,41.8286247253418,41.761043548583984
BNB-EUR,2021-02-02 22:00:00,41.76497268676758,41.764488220214844,0,42.635318756103516,42.59264373779297
BNB-EUR,2021-02-02 23:00:00,42.631690979003906,42.3362922668457,0,42.631690979003906,42.3676872253418
BNB-EUR,2021-02-03 00:00:00,42.417049407958984,42.3808479309082,0,42.864322662353516,42.864322662353516
BNB-EUR,2021-02-03 01:00:00,42.84668731689453,42.35952377319336,0,43.158180236816406,42.35952377319336
BNB-EUR,2021-02-03 02:00:00,42.34953308105469,42.34953308105469,0,42.72220993041992,42.6639404296875
BNB-EUR,2021-02-03 03:00:00,42.658843994140625,42.1927604675293,0,42.658843994140625,42.376380920410156
BNB-EUR,2021-02-03 04:00:00,42.37227249145508,42.005950927734375,0,42.402164459228516,42.2309684753418
BNB-EUR,2021-02-03 05:00:00,42.236106872558594,42.028438568115234,0,42.236106872558594,42.028438568115234
BNB-EUR,2021-02-03 06:00:00,42.03343963623047,42.03343963623047,0,42.38973617553711,42.38973617553711
BNB-EUR,2021-02-03 07:00:00,42.37631607055664,41.99013900756836,0,42.49303436279297,41.99013900756836
BNB-EUR,2021-02-03 08:00:00,41.92640686035156,41.50189971923828,0,41.92640686035156,41.843589782714844
BNB-EUR,2021-02-03 09:00:00,41.90475082397461,41.75135040283203,0,42.05832290649414,42.05832290649414
BNB-EUR,2021-02-03 10:00:00,42.05645751953125,42.05092239379883,0,42.63005065917969,42.56947708129883
BNB-EUR,2021-02-03 11:00:00,42.57708740234375,42.57044219970703,0,42.68742752075195,42.57044219970703
BNB-EUR,2021-02-03 12:00:00,42.545345306396484,41.94643783569336,0,42.55448532104492,42.15618133544922
BNB-EUR,2021-02-03 13:00:00,42.147029876708984,42.12541580200195,0,42.41987991333008,42.27162551879883
BNB-EUR,2021-02-03 14:00:00,42.28604507446289,42.142127990722656,0,42.4448356628418,42.40198516845703
BNB-EUR,2021-02-03 15:00:00,42.40068054199219,42.38820266723633,4092032,42.81245422363281,42.72721862792969
BNB-EUR,2021-02-03 16:00:00,42.70344924926758,42.29527282714844,0,42.74140167236328,42.50800323486328
BNB-EUR,2021-02-03 17:00:00,42.502159118652344,42.46638488769531,0,42.793235778808594,42.66804504394531
BNB-EUR,2021-02-03 18:00:00,42.687889099121094,42.687889099121094,2021824,42.931884765625,42.870479583740234
BNB-EUR,2021-02-03 19:00:00,42.870086669921875,42.77510452270508,0,42.870086669921875,42.779075622558594
BNB-EUR,2021-02-03 20:00:00,42.782066345214844,42.53167724609375,0,42.85692596435547,42.76198959350586
BNB-EUR,2021-02-03 21:00:00,42.756832122802734,42.756832122802734,6252608,43.22603225708008,43.21486282348633
BNB-EUR,2021-02-03 22:00:00,43.21554183959961,43.09186935424805,0,43.50042724609375,43.494422912597656
BNB-EUR,2021-02-03 23:00:00,43.479976654052734,43.43157196044922,5166656,43.75166320800781,43.433536529541016
BNB-EUR,2021-02-04 00:00:00,43.38594055175781,43.3840446472168,9703296,44.32091522216797,44.32091522216797
BNB-EUR,2021-02-04 01:00:00,44.38587188720703,43.8618278503418,740352,44.38587188720703,44.05234909057617
BNB-EUR,2021-02-04 02:00:00,44.050899505615234,43.5900764465332,0,44.12267303466797,43.825862884521484
BNB-EUR,2021-02-04 03:00:00,43.82444381713867,43.610557556152344,0,44.0827522277832,43.66139602661133
BNB-EUR,2021-02-04 04:00:00,43.591156005859375,43.576133728027344,0,44.18964385986328,44.18964385986328
BNB-EUR,2021-02-04 05:00:00,44.182472229003906,43.80675506591797,0,44.287498474121094,43.813568115234375
BNB-EUR,2021-02-04 06:00:00,43.80653381347656,43.76788330078125,10700352,44.137813568115234,44.064815521240234
BNB-EUR,2021-02-04 07:00:00,44.081993103027344,44.07894515991211,9408768,44.39293670654297,44.22148895263672
BNB-EUR,2021-02-04 08:00:00,44.206241607666016,43.774288177490234,0,44.43819046020508,43.94286346435547
BNB-EUR,2021-02-04 09:00:00,43.925018310546875,43.040218353271484,51795968,43.925018310546875,43.522422790527344
BNB-EUR,2021-02-04 10:00:00,43.552757263183594,43.552757263183594,8136064,44.22951889038086,44.22951889038086
BNB-EUR,2021-02-04 11:00:00,44.22490310668945,44.05506896972656,2061440,44.278690338134766,44.20197296142578
BNB-EUR,2021-02-04 12:00:00,44.13060760498047,44.000308990478516,12098112,45.1051025390625,45.06952667236328
BNB-EUR,2021-02-04 13:00:00,45.074073791503906,44.78173065185547,2351424,45.180320739746094,44.92483901977539
BNB-EUR,2021-02-04 14:00:00,45.01316452026367,44.757720947265625,8054976,45.40615463256836,44.757720947265625
BNB-EUR,2021-02-04 15:00:00,44.73981475830078,43.978050231933594,2424960,44.79755783081055,44.454139709472656
BNB-EUR,2021-02-04 16:00:00,44.413997650146484,44.37178421020508,13174848,45.15879440307617,45.10270690917969
BNB-EUR,2021-02-04 17:00:00,45.129852294921875,45.129852294921875,3855808,45.419795989990234,45.36497497558594
BNB-EUR,2021-02-04 18:00:00,45.383094787597656,45.23703384399414,16491328,46.0414924621582,45.92287063598633
BNB-EUR,2021-02-04 19:00:00,45.947113037109375,45.924564361572266,18203584,46.666038513183594,46.666038513183594
BNB-EUR,2021-02-04 20:00:00,46.76720428466797,46.42213821411133,12366336,46.90948486328125,46.785560607910156
BNB-EUR,2021-02-04 21:00:00,46.79241943359375,46.79241943359375,18558720,47.6756706237793,47.6756706237793
BNB-EUR,2021-02-04 22:00:00,47.66408920288086,46.09123229980469,10087936,47.69621276855469,46.81766128540039
BNB-EUR,2021-02-04 23:00:00,46.801719665527344,46.76449966430664,4430528,47.40150451660156,46.79164505004883
BNB-EUR,2021-02-05 00:00:00,46.73729705810547,46.73729705810547,23161280,47.917625427246094,47.796539306640625
BNB-EUR,2021-02-05 01:00:00,47.834381103515625,47.364253997802734,0,48.27974319458008,47.52531814575195
BNB-EUR,2021-02-05 02:00:00,47.3907585144043,47.32465744018555,6060224,47.64826202392578,47.46630096435547
BNB-EUR,2021-02-05 03:00:00,47.482994079589844,47.160587310791016,10856832,47.53178024291992,47.38511276245117
BNB-EUR,2021-02-05 04:00:00,47.42275619506836,47.336265563964844,3784512,47.52688980102539,47.34259796142578
BNB-EUR,2021-02-05 05:00:00,47.34419250488281,47.12702178955078,1959168,47.49982452392578,47.18449401855469
BNB-EUR,2021-02-05 06:00:00,47.193599700927734,47.193599700927734,19743616,48.33232498168945,48.33232498168945
BNB-EUR,2021-02-05 07:00:00,48.31182098388672,48.23961639404297,4636160,48.5152587890625,48.44364929199219
BNB-EUR,2021-02-05 08:00:00,48.41746520996094,47.80780792236328,0,48.4450798034668,48.4450798034668
BNB-EUR,2021-02-05 09:00:00,48.46311569213867,48.46311569213867,315520,49.56916427612305,48.94867706298828
BNB-EUR,2021-02-05 10:00:00,48.91735076904297,48.845619201660156,14069888,49.575782775878906,49.156131744384766
BNB-EUR,2021-02-05 11:00:00,49.18609619140625,49.182151794433594,15227648,49.940921783447266,49.834136962890625
BNB-EUR,2021-02-05 12:00:00,49.854087829589844,49.3204460144043,0,50.00294876098633,49.407386779785156
BNB-EUR,2021-02-05 13:00:00,49.389801025390625,49.389801025390625,23740736,50.152801513671875,49.86172103881836
BNB-EUR,2021-02-05 14:00:00,49.84293746948242,49.39973449707031,0,49.84293746948242,49.66695785522461
BNB-EUR,2021-02-05 15:00:00,49.70774459838867,49.32194900512695,31413568,51.068641662597656,50.69849395751953
BNB-EUR,2021-02-05 16:00:00,50.66676330566406,49.51805114746094,3691520,51.028053283691406,49.51805114746094
BNB-EUR,2021-02-05 17:00:00,49.64583206176758,49.64583206176758,21764864,50.68166732788086,50.68166732788086
BNB-EUR,2021-02-05 18:00:00,50.7083740234375,50.58884048461914,20775424,51.597347259521484,51.00685501098633
