symbol,date,close,high,low,open,volume
DOT1-EUR,2021-01-26 07:05:00,14.073016166687012,14.073016166687012,14.073016166687012,14.073016166687012,0.0
DOT1-EUR,2021-01-26 07:06:00,14.074109077453613,14.074109077453613,14.074109077453613,14.074109077453613,0.0
DOT1-EUR,2021-01-26 07:07:00,14.05398941040039,14.05398941040039,14.05398941040039,14.05398941040039,1478656.0
DOT1-EUR,2021-01-26 07:08:00,14.055109024047852,14.055109024047852,14.055109024047852,14.055109024047852,0.0
DOT1-EUR,2021-01-26 07:09:00,14.050976753234863,14.050976753234863,14.050976753234863,14.050976753234863,0.0
DOT1-EUR,2021-01-26 07:10:00,14.020334243774414,14.020334243774414,14.020334243774414,14.020334243774414,2238208.0
DOT1-EUR,2021-01-26 07:11:00,14.015437126159668,14.015437126159668,14.015437126159668,14.015437126159668,0.0
DOT1-EUR,2021-01-26 07:12:00,14.016027450561523,14.016027450561523,14.016027450561523,14.016027450561523,0.0
DOT1-EUR,2021-01-26 07:13:00,13.983017921447754,13.983017921447754,13.983017921447754,13.983017921447754,3014400.0
DOT1-EUR,2021-01-26 07:14:00,13.98760986328125,13.98760986328125,13.98760986328125,13.98760986328125,0.0
DOT1-EUR,2021-01-26 07:15:00,13.99166488647461,13.99166488647461,13.99166488647461,13.99166488647461,0.0
DOT1-EUR,2021-01-26 07:16:00,14.007275581359863,14.007275581359863,14.007275581359863,14.007275581359863,0.0
DOT1-EUR,2021-01-26 07:17:00,14.007586479187012,14.007586479187012,14.007586479187012,14.007586479187012,87296.0
DOT1-EUR,2021-01-26 07:18:00,14.004634857177734,14.004634857177734,14.004634857177734,14.004634857177734,0.0
DOT1-EUR,2021-01-26 07:19:00,14.017276763916016,14.017276763916016,14.017276763916016,14.017276763916016,0.0
DOT1-EUR,2021-01-26 07:20:00,14.011345863342285,14.011345863342285,14.011345863342285,14.011345863342285,5803008.0
DOT1-EUR,2021-01-26 07:21:00,14.004659652709961,14.004659652709961,14.004659652709961,14.004659652709961,0.0
DOT1-EUR,2021-01-26 07:22:00,13.956279754638672,13.956279754638672,13.956279754638672,13.956279754638672,2669312.0
DOT1-EUR,2021-01-26 07:23:00,13.957077026367188,13.957077026367188,13.957077026367188,13.957077026367188,67555584.0
DOT1-EUR,2021-01-26 07:24:00,13.957679748535156,13.957679748535156,13.957679748535156,13.957679748535156,0.0
DOT1-EUR,2021-01-26 07:25:00,13.938861846923828,13.938861846923828,13.938861846923828,13.938861846923828,4013824.0
DOT1-EUR,2021-01-26 07:26:00,13.941601753234863,13.941601753234863,13.941601753234863,13.941601753234863,0.0
DOT1-EUR,2021-01-26 07:27:00,13.941986083984375,13.941986083984375,13.941986083984375,13.941986083984375,0.0
DOT1-EUR,2021-01-26 07:28:00,13.947816848754883,13.947816848754883,13.947816848754883,13.947816848754883,0.0
DOT1-EUR,2021-01-26 07:29:00,13.945853233337402,13.945853233337402,13.945853233337402,13.945853233337402,12956416.0
DOT1-EUR,2021-01-26 07:30:00,13.948236465454102,13.948236465454102,13.948236465454102,13.948236465454102,546560.0
DOT1-EUR,2021-01-26 07:31:00,13.942935943603516,13.942935943603516,13.942935943603516,13.942935943603516,0.0
DOT1-EUR,2021-01-26 07:32:00,13.944276809692383,13.944276809692383,13.944276809692383,13.944276809692383,0.0
DOT1-EUR,2021-01-26 07:33:00,13.943306922912598,13.943306922912598,13.943306922912598,13.943306922912598,400640.0
DOT1-EUR,2021-01-26 07:34:00,13.933080673217773,13.933080673217773,13.933080673217773,13.933080673217773,1212672.0
DOT1-EUR,2021-01-26 07:35:00,13.929956436157227,13.929956436157227,13.929956436157227,13.929956436157227,0.0
DOT1-EUR,2021-01-26 07:36:00,13.93000602722168,13.93000602722168,13.93000602722168,13.93000602722168,0.0
DOT1-EUR,2021-01-26 07:37:00,13.949390411376953,13.949390411376953,13.949390411376953,13.949390411376953,604416.0
DOT1-EUR,2021-01-26 07:38:00,13.953814506530762,13.953814506530762,13.953814506530762,13.953814506530762,3034112.0
DOT1-EUR,2021-01-26 07:39:00,13.953195571899414,13.953195571899414,13.953195571899414,13.953195571899414,0.0
DOT1-EUR,2021-01-26 07:40:00,13.958608627319336,13.958608627319336,13.958608627319336,13.958608627319336,0.0
DOT1-EUR,2021-01-26 07:41:00,13.965136528015137,13.965136528015137,13.965136528015137,13.965136528015137,0.0
DOT1-EUR,2021-01-26 07:42:00,13.961174011230469,13.961174011230469,13.961174011230469,13.961174011230469,2215680.0
DOT1-EUR,2021-01-26 07:43:00,13.991742134094238,13.991742134094238,13.991742134094238,13.991742134094238,0.0
DOT1-EUR,2021-01-26 07:44:00,13.98951530456543,13.98951530456543,13.98951530456543,13.98951530456543,5230592.0
DOT1-EUR,2021-01-26 07:45:00,13.995617866516113,13.995617866516113,13.995617866516113,13.995617866516113,0.0
DOT1-EUR,2021-01-26 07:46:00,14.01176643371582,14.01176643371582,14.01176643371582,14.01176643371582,0.0
DOT1-EUR,2021-01-26 07:47:00,14.014660835266113,14.014660835266113,14.014660835266113,14.014660835266113,2065920.0
DOT1-EUR,2021-01-26 07:48:00,14.022006034851074,14.022006034851074,14.022006034851074,14.022006034851074,17078528.0
DOT1-EUR,2021-01-26 07:49:00,14.054777145385742,14.054777145385742,14.054777145385742,14.054777145385742,0.0
DOT1-EUR,2021-01-26 07:50:00,14.055917739868164,14.055917739868164,14.055917739868164,14.055917739868164,5482752.0
DOT1-EUR,2021-01-26 07:51:00,14.064194679260254,14.064194679260254,14.064194679260254,14.064194679260254,0.0
DOT1-EUR,2021-01-26 07:52:00,14.106504440307617,14.106504440307617,14.106504440307617,14.106504440307617,0.0
DOT1-EUR,2021-01-26 07:53:00,14.110020637512207,14.110020637512207,14.110020637512207,14.110020637512207,6843392.0
DOT1-EUR,2021-01-26 07:54:00,14.108026504516602,14.108026504516602,14.108026504516602,14.108026504516602,234496.0
DOT1-EUR,2021-01-26 07:55:00,14.10260009765625,14.10260009765625,14.10260009765625,14.10260009765625,0.0
DOT1-EUR,2021-01-26 07:56:00,14.107589721679688,14.107589721679688,14.107589721679688,14.107589721679688,0.0
DOT1-EUR,2021-01-26 07:57:00,14.111678123474121,14.111678123474121,14.111678123474121,14.111678123474121,4535296.0
DOT1-EUR,2021-01-26 07:58:00,14.113924026489258,14.113924026489258,14.113924026489258,14.113924026489258,0.0
DOT1-EUR,2021-01-26 07:59:00,14.113611221313477,14.113611221313477,14.113611221313477,14.113611221313477,0.0
DOT1-EUR,2021-01-26 08:00:00,14.108969688415527,14.108969688415527,14.108969688415527,14.108969688415527,15616768.0
DOT1-EUR,2021-01-26 08:01:00,14.091643333435059,14.091643333435059,14.091643333435059,14.091643333435059,0.0
DOT1-EUR,2021-01-26 08:02:00,14.099189758300781,14.099189758300781,14.099189758300781,14.099189758300781,346368.0
DOT1-EUR,2021-01-26 08:03:00,14.091455459594727,14.091455459594727,14.091455459594727,14.091455459594727,766720.0
DOT1-EUR,2021-01-26 08:04:00,14.103755950927734,14.103755950927734,14.103755950927734,14.103755950927734,0.0
DOT1-EUR,2021-01-26 08:05:00,14.095090866088867,14.095090866088867,14.095090866088867,14.095090866088867,0.0
DOT1-EUR,2021-01-26 08:06:00,14.098057746887207,14.098057746887207,14.098057746887207,14.098057746887207,2892032.0
DOT1-EUR,2021-01-26 08:07:00,14.056571960449219,14.056571960449219,14.056571960449219,14.056571960449219,1888000.0
DOT1-EUR,2021-01-26 08:08:00,14.056339263916016,14.056339263916016,14.056339263916016,14.056339263916016,0.0
DOT1-EUR,2021-01-26 08:09:00,14.055545806884766,14.055545806884766,14.055545806884766,14.055545806884766,0.0
DOT1-EUR,2021-01-26 08:10:00,14.058484077453613,14.058484077453613,14.058484077453613,14.058484077453613,70656.0
DOT1-EUR,2021-01-26 08:11:00,14.057019233703613,14.057019233703613,14.057019233703613,14.057019233703613,12890112.0
DOT1-EUR,2021-01-26 08:12:00,14.053133964538574,14.053133964538574,14.053133964538574,14.053133964538574,0.0
DOT1-EUR,2021-01-26 08:13:00,14.026264190673828,14.026264190673828,14.026264190673828,14.026264190673828,1313024.0
DOT1-EUR,2021-01-26 08:14:00,14.025036811828613,14.025036811828613,14.025036811828613,14.025036811828613,0.0
DOT1-EUR,2021-01-26 08:15:00,14.02502727508545,14.02502727508545,14.02502727508545,14.02502727508545,0.0
DOT1-EUR,2021-01-26 08:16:00,14.026647567749023,14.026647567749023,14.026647567749023,14.026647567749023,1437952.0
DOT1-EUR,2021-01-26 08:17:00,14.027196884155273,14.027196884155273,14.027196884155273,14.027196884155273,0.0
DOT1-EUR,2021-01-26 08:18:00,14.026348114013672,14.026348114013672,14.026348114013672,14.026348114013672,0.0
DOT1-EUR,2021-01-26 08:19:00,14.036581039428711,14.036581039428711,14.036581039428711,14.036581039428711,0.0
DOT1-EUR,2021-01-26 08:20:00,14.038408279418945,14.038408279418945,14.038408279418945,14.038408279418945,1007360.0
DOT1-EUR,2021-01-26 08:21:00,14.042357444763184,14.042357444763184,14.042357444763184,14.042357444763184,1297152.0
DOT1-EUR,2021-01-26 08:22:00,14.063929557800293,14.063929557800293,14.063929557800293,14.063929557800293,0.0
DOT1-EUR,2021-01-26 08:23:00,14.066600799560547,14.066600799560547,14.066600799560547,14.066600799560547,19471104.0
DOT1-EUR,2021-01-26 08:24:00,14.06506061553955,14.06506061553955,14.06506061553955,14.06506061553955,705536.0
DOT1-EUR,2021-01-26 08:25:00,14.082674980163574,14.082674980163574,14.082674980163574,14.082674980163574,0.0
DOT1-EUR,2021-01-26 08:26:00,14.07584285736084,14.07584285736084,14.07584285736084,14.07584285736084,2338048.0
DOT1-EUR,2021-01-26 08:27:00,14.074570655822754,14.074570655822754,14.074570655822754,14.074570655822754,11978496.0
DOT1-EUR,2021-01-26 08:28:00,14.055740356445312,14.055740356445312,14.055740356445312,14.055740356445312,973568.0
DOT1-EUR,2021-01-26 08:29:00,14.054492950439453,14.054492950439453,14.054492950439453,14.054492950439453,0.0
DOT1-EUR,2021-01-26 08:30:00,14.051446914672852,14.051446914672852,14.051446914672852,14.051446914672852,0.0
DOT1-EUR,2021-01-26 08:31:00,14.0587158203125,14.0587158203125,14.0587158203125,14.0587158203125,0.0
DOT1-EUR,2021-01-26 08:32:00,14.058241844177246,14.058241844177246,14.058241844177246,14.058241844177246,863744.0
DOT1-EUR,2021-01-26 08:33:00,14.056205749511719,14.056205749511719,14.056205749511719,14.056205749511719,145664.0
DOT1-EUR,2021-01-26 08:34:00,14.113458633422852,14.113458633422852,14.113458633422852,14.113458633422852,0.0
DOT1-EUR,2021-01-26 08:35:00,14.110002517700195,14.110002517700195,14.110002517700195,14.110002517700195,8747264.0
DOT1-EUR,2021-01-26 08:36:00,14.112554550170898,14.112554550170898,14.112554550170898,14.112554550170898,11810048.0
DOT1-EUR,2021-01-26 08:37:00,14.098794937133789,14.098794937133789,14.098794937133789,14.098794937133789,0.0
DOT1-EUR,2021-01-26 08:38:00,14.116117477416992,14.116117477416992,14.116117477416992,14.116117477416992,10675456.0
DOT1-EUR,2021-01-26 08:39:00,14.114204406738281,14.114204406738281,14.114204406738281,14.114204406738281,3697152.0
DOT1-EUR,2021-01-26 08:40:00,14.171819686889648,14.171819686889648,14.171819686889648,14.171819686889648,0.0
DOT1-EUR,2021-01-26 08:41:00,14.180238723754883,14.180238723754883,14.180238723754883,14.180238723754883,0.0
DOT1-EUR,2021-01-26 08:42:00,14.178048133850098,14.178048133850098,14.178048133850098,14.178048133850098,746240.0
DOT1-EUR,2021-01-26 08:43:00,14.197163581848145,14.197163581848145,14.197163581848145,14.197163581848145,12821504.0
DOT1-EUR,2021-01-26 08:44:00,14.192763328552246,14.192763328552246,14.192763328552246,14.192763328552246,0.0
DOT1-EUR,2021-01-26 08:45:00,14.194893836975098,14.194893836975098,14.194893836975098,14.194893836975098,13209088.0
DOT1-EUR,2021-01-26 08:46:00,14.196614265441895,14.196614265441895,14.196614265441895,14.196614265441895,0.0
DOT1-EUR,2021-01-26 08:47:00,14.188026428222656,14.188026428222656,14.188026428222656,14.188026428222656,382976.0
DOT1-EUR,2021-01-26 08:48:00,14.191507339477539,14.191507339477539,14.191507339477539,14.191507339477539,0.0
DOT1-EUR,2021-01-26 08:49:00,14.184281349182129,14.184281349182129,14.184281349182129,14.184281349182129,0.0
DOT1-EUR,2021-01-26 08:50:00,14.182907104492188,14.182907104492188,14.182907104492188,14.182907104492188,0.0
DOT1-EUR,2021-01-26 08:51:00,14.180338859558105,14.180338859558105,14.180338859558105,14.180338859558105,0.0
DOT1-EUR,2021-01-26 08:52:00,14.168076515197754,14.168076515197754,14.168076515197754,14.168076515197754,0.0
DOT1-EUR,2021-01-26 08:53:00,14.158519744873047,14.158519744873047,14.158519744873047,14.158519744873047,0.0
DOT1-EUR,2021-01-26 08:54:00,14.156561851501465,14.156561851501465,14.156561851501465,14.156561851501465,12233984.0
DOT1-EUR,2021-01-26 08:55:00,14.139134407043457,14.139134407043457,14.139134407043457,14.139134407043457,116053504.0
DOT1-EUR,2021-01-26 08:56:00,14.138886451721191,14.138886451721191,14.138886451721191,14.138886451721191,0.0
DOT1-EUR,2021-01-26 08:57:00,14.139323234558105,14.139323234558105,14.139323234558105,14.139323234558105,0.0
DOT1-EUR,2021-01-26 08:58:00,14.160028457641602,14.160028457641602,14.160028457641602,14.160028457641602,0.0
DOT1-EUR,2021-01-26 08:59:00,14.164466857910156,14.164466857910156,14.164466857910156,14.164466857910156,2812160.0
DOT1-EUR,2021-01-26 09:00:00,14.16352367401123,14.16352367401123,14.16352367401123,14.16352367401123,480512.0
DOT1-EUR,2021-01-26 09:01:00,14.1633882522583,14.1633882522583,14.1633882522583,14.1633882522583,0.0
DOT1-EUR,2021-01-26 09:02:00,14.163908958435059,14.163908958435059,14.163908958435059,14.163908958435059,0.0
DOT1-EUR,2021-01-26 09:03:00,14.163732528686523,14.163732528686523,14.163732528686523,14.163732528686523,147200.0
DOT1-EUR,2021-01-26 09:04:00,14.124934196472168,14.124934196472168,14.124934196472168,14.124934196472168,2952704.0
DOT1-EUR,2021-01-26 09:05:00,14.127323150634766,14.127323150634766,14.127323150634766,14.127323150634766,0.0
DOT1-EUR,2021-01-26 09:06:00,14.129439353942871,14.129439353942871,14.129439353942871,14.129439353942871,0.0
DOT1-EUR,2021-01-26 09:07:00,14.155956268310547,14.155956268310547,14.155956268310547,14.155956268310547,0.0
DOT1-EUR,2021-01-26 09:08:00,14.154146194458008,14.154146194458008,14.154146194458008,14.154146194458008,17177088.0
DOT1-EUR,2021-01-26 09:09:00,14.15931224822998,14.15931224822998,14.15931224822998,14.15931224822998,0.0
DOT1-EUR,2021-01-26 09:10:00,14.147406578063965,14.147406578063965,14.147406578063965,14.147406578063965,0.0
DOT1-EUR,2021-01-26 09:11:00,14.146820068359375,14.146820068359375,14.146820068359375,14.146820068359375,0.0
DOT1-EUR,2021-01-26 09:12:00,14.145467758178711,14.145467758178711,14.145467758178711,14.145467758178711,13114112.0
DOT1-EUR,2021-01-26 09:13:00,14.143044471740723,14.143044471740723,14.143044471740723,14.143044471740723,0.0
DOT1-EUR,2021-01-26 09:14:00,14.137125968933105,14.137125968933105,14.137125968933105,14.137125968933105,0.0
DOT1-EUR,2021-01-26 09:15:00,14.138419151306152,14.138419151306152,14.138419151306152,14.138419151306152,0.0
DOT1-EUR,2021-01-26 09:16:00,14.090371131896973,14.090371131896973,14.090371131896973,14.090371131896973,5593088.0
DOT1-EUR,2021-01-26 09:17:00,14.088322639465332,14.088322639465332,14.088322639465332,14.088322639465332,6059008.0
DOT1-EUR,2021-01-26 09:18:00,14.086387634277344,14.086387634277344,14.086387634277344,14.086387634277344,0.0
DOT1-EUR,2021-01-26 09:19:00,14.051774024963379,14.051774024963379,14.051774024963379,14.051774024963379,16123136.0
DOT1-EUR,2021-01-26 09:20:00,14.04476547241211,14.04476547241211,14.04476547241211,14.04476547241211,0.0
DOT1-EUR,2021-01-26 09:21:00,14.047207832336426,14.047207832336426,14.047207832336426,14.047207832336426,0.0
DOT1-EUR,2021-01-26 09:22:00,14.042070388793945,14.042070388793945,14.042070388793945,14.042070388793945,340736.0
DOT1-EUR,2021-01-26 09:23:00,14.039590835571289,14.039590835571289,14.039590835571289,14.039590835571289,0.0
DOT1-EUR,2021-01-26 09:24:00,14.034660339355469,14.034660339355469,14.034660339355469,14.034660339355469,474880.0
DOT1-EUR,2021-01-26 09:25:00,14.016292572021484,14.016292572021484,14.016292572021484,14.016292572021484,189952.0
DOT1-EUR,2021-01-26 09:26:00,14.016583442687988,14.016583442687988,14.016583442687988,14.016583442687988,0.0
DOT1-EUR,2021-01-26 09:27:00,14.010726928710938,14.010726928710938,14.010726928710938,14.010726928710938,448256.0
DOT1-EUR,2021-01-26 09:28:00,14.013402938842773,14.013402938842773,14.013402938842773,14.013402938842773,518400.0
DOT1-EUR,2021-01-26 09:29:00,14.0120210647583,14.0120210647583,14.0120210647583,14.0120210647583,1067008.0
DOT1-EUR,2021-01-26 09:30:00,14.008744239807129,14.008744239807129,14.008744239807129,14.008744239807129,0.0
DOT1-EUR,2021-01-26 09:31:00,13.989550590515137,13.989550590515137,13.989550590515137,13.989550590515137,1159424.0
DOT1-EUR,2021-01-26 09:32:00,13.991382598876953,13.991382598876953,13.991382598876953,13.991382598876953,0.0
DOT1-EUR,2021-01-26 09:33:00,13.991286277770996,13.991286277770996,13.991286277770996,13.991286277770996,77568.0
DOT1-EUR,2021-01-26 09:34:00,13.973784446716309,13.973784446716309,13.973784446716309,13.973784446716309,0.0
DOT1-EUR,2021-01-26 09:35:00,13.974427223205566,13.974427223205566,13.974427223205566,13.974427223205566,9638656.0
DOT1-EUR,2021-01-26 09:36:00,13.977425575256348,13.977425575256348,13.977425575256348,13.977425575256348,0.0
DOT1-EUR,2021-01-26 09:37:00,13.988607406616211,13.988607406616211,13.988607406616211,13.988607406616211,0.0
DOT1-EUR,2021-01-26 09:38:00,13.987991333007812,13.987991333007812,13.987991333007812,13.987991333007812,1726208.0
DOT1-EUR,2021-01-26 09:39:00,13.988946914672852,13.988946914672852,13.988946914672852,13.988946914672852,0.0
