symbol,date,close,high,low,open,volume
ETH-EUR,2021-01-25 23:19:00,1100.720947265625,1100.720947265625,1100.720947265625,1100.720947265625,0.0
ETH-EUR,2021-01-25 23:20:00,1099.5902099609375,1099.5902099609375,1099.5902099609375,1099.5902099609375,15863808.0
ETH-EUR,2021-01-25 23:21:00,1099.08837890625,1099.08837890625,1099.08837890625,1099.08837890625,0.0
ETH-EUR,2021-01-25 23:22:00,1098.1810302734375,1098.1810302734375,1098.1810302734375,1098.1810302734375,6291456.0
ETH-EUR,2021-01-25 23:23:00,1094.6927490234375,1094.6927490234375,1094.6927490234375,1094.6927490234375,41598976.0
ETH-EUR,2021-01-25 23:24:00,1093.92626953125,1093.92626953125,1093.92626953125,1093.92626953125,0.0
ETH-EUR,2021-01-25 23:25:00,1093.6837158203125,1093.6837158203125,1093.6837158203125,1093.6837158203125,0.0
ETH-EUR,2021-01-25 23:26:00,1093.209228515625,1093.209228515625,1093.209228515625,1093.209228515625,25538560.0
ETH-EUR,2021-01-25 23:27:00,1093.8570556640625,1093.8570556640625,1093.8570556640625,1093.8570556640625,0.0
ETH-EUR,2021-01-25 23:28:00,1094.1209716796875,1094.1209716796875,1094.1209716796875,1094.1209716796875,0.0
ETH-EUR,2021-01-25 23:29:00,1096.8323974609375,1096.8323974609375,1096.8323974609375,1096.8323974609375,0.0
ETH-EUR,2021-01-25 23:30:00,1097.0946044921875,1097.0946044921875,1097.0946044921875,1097.0946044921875,85016576.0
ETH-EUR,2021-01-25 23:31:00,1096.7623291015625,1096.7623291015625,1096.7623291015625,1096.7623291015625,12574720.0
ETH-EUR,2021-01-25 23:32:00,1092.44970703125,1092.44970703125,1092.44970703125,1092.44970703125,50368512.0
ETH-EUR,2021-01-25 23:33:00,1092.937744140625,1092.937744140625,1092.937744140625,1092.937744140625,0.0
ETH-EUR,2021-01-25 23:34:00,1093.30126953125,1093.30126953125,1093.30126953125,1093.30126953125,0.0
ETH-EUR,2021-01-25 23:35:00,1093.29052734375,1093.29052734375,1093.29052734375,1093.29052734375,56287232.0
ETH-EUR,2021-01-25 23:36:00,1092.19677734375,1092.19677734375,1092.19677734375,1092.19677734375,9371648.0
ETH-EUR,2021-01-25 23:37:00,1091.3917236328125,1091.3917236328125,1091.3917236328125,1091.3917236328125,4546560.0
ETH-EUR,2021-01-25 23:38:00,1087.47509765625,1087.47509765625,1087.47509765625,1087.47509765625,35254272.0
ETH-EUR,2021-01-25 23:39:00,1089.6915283203125,1089.6915283203125,1089.6915283203125,1089.6915283203125,0.0
ETH-EUR,2021-01-25 23:40:00,1090.686767578125,1090.686767578125,1090.686767578125,1090.686767578125,68317184.0
ETH-EUR,2021-01-25 23:41:00,1097.1873779296875,1097.1873779296875,1097.1873779296875,1097.1873779296875,0.0
ETH-EUR,2021-01-25 23:42:00,1096.607177734375,1096.607177734375,1096.607177734375,1096.607177734375,8359936.0
ETH-EUR,2021-01-25 23:43:00,1095.904296875,1095.904296875,1095.904296875,1095.904296875,226402304.0
ETH-EUR,2021-01-25 23:44:00,1093.3580322265625,1093.3580322265625,1093.3580322265625,1093.3580322265625,0.0
ETH-EUR,2021-01-25 23:45:00,1094.04931640625,1094.04931640625,1094.04931640625,1094.04931640625,0.0
ETH-EUR,2021-01-25 23:46:00,1093.6373291015625,1093.6373291015625,1093.6373291015625,1093.6373291015625,23236608.0
ETH-EUR,2021-01-25 23:47:00,1092.829345703125,1092.829345703125,1092.829345703125,1092.829345703125,0.0
ETH-EUR,2021-01-25 23:48:00,1092.57373046875,1092.57373046875,1092.57373046875,1092.57373046875,0.0
ETH-EUR,2021-01-25 23:49:00,1093.977294921875,1093.977294921875,1093.977294921875,1093.977294921875,0.0
ETH-EUR,2021-01-25 23:50:00,1095.359619140625,1095.359619140625,1095.359619140625,1095.359619140625,32010240.0
ETH-EUR,2021-01-25 23:51:00,1095.058349609375,1095.058349609375,1095.058349609375,1095.058349609375,39198720.0
ETH-EUR,2021-01-25 23:52:00,1094.458984375,1094.458984375,1094.458984375,1094.458984375,0.0
ETH-EUR,2021-01-25 23:53:00,1092.6322021484375,1092.6322021484375,1092.6322021484375,1092.6322021484375,10285056.0
ETH-EUR,2021-01-25 23:54:00,1091.96044921875,1091.96044921875,1091.96044921875,1091.96044921875,0.0
ETH-EUR,2021-01-25 23:55:00,1091.4095458984375,1091.4095458984375,1091.4095458984375,1091.4095458984375,0.0
ETH-EUR,2021-01-25 23:56:00,1088.9091796875,1088.9091796875,1088.9091796875,1088.9091796875,0.0
ETH-EUR,2021-01-25 23:57:00,1088.5450439453125,1088.5450439453125,1088.5450439453125,1088.5450439453125,0.0
ETH-EUR,2021-01-25 23:58:00,1089.59521484375,1089.59521484375,1089.59521484375,1089.59521484375,0.0
ETH-EUR,2021-01-26 00:00:00,1090.6912841796875,1090.6912841796875,1090.6912841796875,1090.6912841796875,37335040.0
ETH-EUR,2021-01-26 00:01:00,1090.237548828125,1090.237548828125,1090.237548828125,1090.237548828125,8392704.0
ETH-EUR,2021-01-26 00:02:00,1085.6580810546875,1085.6580810546875,1085.6580810546875,1085.6580810546875,0.0
ETH-EUR,2021-01-26 00:03:00,1084.8880615234375,1084.8880615234375,1084.8880615234375,1084.8880615234375,0.0
ETH-EUR,2021-01-26 00:04:00,1086.904296875,1086.904296875,1086.904296875,1086.904296875,0.0
ETH-EUR,2021-01-26 00:05:00,1086.023193359375,1086.023193359375,1086.023193359375,1086.023193359375,75575296.0
ETH-EUR,2021-01-26 00:06:00,1088.4483642578125,1088.4483642578125,1088.4483642578125,1088.4483642578125,0.0
ETH-EUR,2021-01-26 00:07:00,1089.806884765625,1089.806884765625,1089.806884765625,1089.806884765625,133476352.0
ETH-EUR,2021-01-26 00:08:00,1098.143798828125,1098.143798828125,1098.143798828125,1098.143798828125,0.0
ETH-EUR,2021-01-26 00:10:00,1098.7855224609375,1098.7855224609375,1098.7855224609375,1098.7855224609375,260288512.0
ETH-EUR,2021-01-26 00:11:00,1100.812744140625,1100.812744140625,1100.812744140625,1100.812744140625,0.0
ETH-EUR,2021-01-26 00:12:00,1102.153564453125,1102.153564453125,1102.153564453125,1102.153564453125,38920192.0
ETH-EUR,2021-01-26 00:13:00,1102.33154296875,1102.33154296875,1102.33154296875,1102.33154296875,53477376.0
ETH-EUR,2021-01-26 00:14:00,1105.7451171875,1105.7451171875,1105.7451171875,1105.7451171875,0.0
ETH-EUR,2021-01-26 00:15:00,1106.3668212890625,1106.3668212890625,1106.3668212890625,1106.3668212890625,101044224.0
ETH-EUR,2021-01-26 00:16:00,1107.0552978515625,1107.0552978515625,1107.0552978515625,1107.0552978515625,5107712.0
ETH-EUR,2021-01-26 00:17:00,1106.6158447265625,1106.6158447265625,1106.6158447265625,1106.6158447265625,0.0
ETH-EUR,2021-01-26 00:18:00,1106.1409912109375,1106.1409912109375,1106.1409912109375,1106.1409912109375,0.0
ETH-EUR,2021-01-26 00:19:00,1106.5107421875,1106.5107421875,1106.5107421875,1106.5107421875,0.0
ETH-EUR,2021-01-26 00:20:00,1106.990966796875,1106.990966796875,1106.990966796875,1106.990966796875,0.0
ETH-EUR,2021-01-26 00:21:00,1107.00341796875,1107.00341796875,1107.00341796875,1107.00341796875,9043968.0
ETH-EUR,2021-01-26 00:22:00,1107.55517578125,1107.55517578125,1107.55517578125,1107.55517578125,0.0
ETH-EUR,2021-01-26 00:23:00,1109.4111328125,1109.4111328125,1109.4111328125,1109.4111328125,0.0
ETH-EUR,2021-01-26 00:24:00,1109.3367919921875,1109.3367919921875,1109.3367919921875,1109.3367919921875,44302336.0
ETH-EUR,2021-01-26 00:25:00,1110.801513671875,1110.801513671875,1110.801513671875,1110.801513671875,0.0
ETH-EUR,2021-01-26 00:26:00,1113.33984375,1113.33984375,1113.33984375,1113.33984375,0.0
ETH-EUR,2021-01-26 00:27:00,1114.2130126953125,1114.2130126953125,1114.2130126953125,1114.2130126953125,42586112.0
ETH-EUR,2021-01-26 00:28:00,1113.64013671875,1113.64013671875,1113.64013671875,1113.64013671875,3440640.0
ETH-EUR,2021-01-26 00:29:00,1113.87158203125,1113.87158203125,1113.87158203125,1113.87158203125,0.0
ETH-EUR,2021-01-26 00:30:00,1114.2178955078125,1114.2178955078125,1114.2178955078125,1114.2178955078125,0.0
ETH-EUR,2021-01-26 00:31:00,1114.4117431640625,1114.4117431640625,1114.4117431640625,1114.4117431640625,0.0
ETH-EUR,2021-01-26 00:32:00,1113.47998046875,1113.47998046875,1113.47998046875,1113.47998046875,0.0
ETH-EUR,2021-01-26 00:33:00,1113.3482666015625,1113.3482666015625,1113.3482666015625,1113.3482666015625,0.0
ETH-EUR,2021-01-26 00:34:00,1113.4378662109375,1113.4378662109375,1113.4378662109375,1113.4378662109375,0.0
ETH-EUR,2021-01-26 00:35:00,1116.15234375,1116.15234375,1116.15234375,1116.15234375,0.0
ETH-EUR,2021-01-26 00:36:00,1116.939453125,1116.939453125,1116.939453125,1116.939453125,79560704.0
ETH-EUR,2021-01-26 00:37:00,1117.0872802734375,1117.0872802734375,1117.0872802734375,1117.0872802734375,19775488.0
ETH-EUR,2021-01-26 00:38:00,1118.692626953125,1118.692626953125,1118.692626953125,1118.692626953125,0.0
ETH-EUR,2021-01-26 00:39:00,1119.2420654296875,1119.2420654296875,1119.2420654296875,1119.2420654296875,37920768.0
ETH-EUR,2021-01-26 00:40:00,1118.9171142578125,1118.9171142578125,1118.9171142578125,1118.9171142578125,13385728.0
ETH-EUR,2021-01-26 00:41:00,1117.001953125,1117.001953125,1117.001953125,1117.001953125,14069760.0
ETH-EUR,2021-01-26 00:42:00,1117.045166015625,1117.045166015625,1117.045166015625,1117.045166015625,0.0
ETH-EUR,2021-01-26 00:43:00,1117.855224609375,1117.855224609375,1117.855224609375,1117.855224609375,0.0
ETH-EUR,2021-01-26 00:44:00,1120.92431640625,1120.92431640625,1120.92431640625,1120.92431640625,0.0
ETH-EUR,2021-01-26 00:45:00,1122.3739013671875,1122.3739013671875,1122.3739013671875,1122.3739013671875,83660800.0
ETH-EUR,2021-01-26 00:46:00,1122.510986328125,1122.510986328125,1122.510986328125,1122.510986328125,42815488.0
ETH-EUR,2021-01-26 00:47:00,1126.0594482421875,1126.0594482421875,1126.0594482421875,1126.0594482421875,0.0
ETH-EUR,2021-01-26 00:48:00,1126.1453857421875,1126.1453857421875,1126.1453857421875,1126.1453857421875,83697664.0
ETH-EUR,2021-01-26 00:49:00,1125.16845703125,1125.16845703125,1125.16845703125,1125.16845703125,0.0
ETH-EUR,2021-01-26 00:50:00,1122.7054443359375,1122.7054443359375,1122.7054443359375,1122.7054443359375,0.0
ETH-EUR,2021-01-26 00:51:00,1122.9073486328125,1122.9073486328125,1122.9073486328125,1122.9073486328125,0.0
ETH-EUR,2021-01-26 00:52:00,1122.600341796875,1122.600341796875,1122.600341796875,1122.600341796875,0.0
ETH-EUR,2021-01-26 00:53:00,1124.015625,1124.015625,1124.015625,1124.015625,0.0
ETH-EUR,2021-01-26 00:54:00,1124.04150390625,1124.04150390625,1124.04150390625,1124.04150390625,17879040.0
ETH-EUR,2021-01-26 00:55:00,1125.440673828125,1125.440673828125,1125.440673828125,1125.440673828125,0.0
ETH-EUR,2021-01-26 00:56:00,1132.2484130859375,1132.2484130859375,1132.2484130859375,1132.2484130859375,0.0
ETH-EUR,2021-01-26 00:57:00,1131.612060546875,1131.612060546875,1131.612060546875,1131.612060546875,212971520.0
ETH-EUR,2021-01-26 00:58:00,1131.27880859375,1131.27880859375,1131.27880859375,1131.27880859375,0.0
ETH-EUR,2021-01-26 00:59:00,1128.544189453125,1128.544189453125,1128.544189453125,1128.544189453125,0.0
ETH-EUR,2021-01-26 01:00:00,1128.3382568359375,1128.3382568359375,1128.3382568359375,1128.3382568359375,0.0
ETH-EUR,2021-01-26 01:01:00,1128.683837890625,1128.683837890625,1128.683837890625,1128.683837890625,0.0
ETH-EUR,2021-01-26 01:02:00,1125.599609375,1125.599609375,1125.599609375,1125.599609375,0.0
ETH-EUR,2021-01-26 01:03:00,1125.4354248046875,1125.4354248046875,1125.4354248046875,1125.4354248046875,0.0
ETH-EUR,2021-01-26 01:04:00,1125.1878662109375,1125.1878662109375,1125.1878662109375,1125.1878662109375,0.0
ETH-EUR,2021-01-26 01:05:00,1119.9168701171875,1119.9168701171875,1119.9168701171875,1119.9168701171875,0.0
ETH-EUR,2021-01-26 01:06:00,1120.1790771484375,1120.1790771484375,1120.1790771484375,1120.1790771484375,0.0
ETH-EUR,2021-01-26 01:07:00,1120.205810546875,1120.205810546875,1120.205810546875,1120.205810546875,0.0
ETH-EUR,2021-01-26 01:08:00,1120.3466796875,1120.3466796875,1120.3466796875,1120.3466796875,0.0
ETH-EUR,2021-01-26 01:09:00,1118.703857421875,1118.703857421875,1118.703857421875,1118.703857421875,13500416.0
ETH-EUR,2021-01-26 01:10:00,1118.44921875,1118.44921875,1118.44921875,1118.44921875,0.0
ETH-EUR,2021-01-26 01:11:00,1113.2535400390625,1113.2535400390625,1113.2535400390625,1113.2535400390625,55900160.0
ETH-EUR,2021-01-26 01:12:00,1113.63037109375,1113.63037109375,1113.63037109375,1113.63037109375,0.0
ETH-EUR,2021-01-26 01:13:00,1114.3978271484375,1114.3978271484375,1114.3978271484375,1114.3978271484375,20736000.0
ETH-EUR,2021-01-26 01:14:00,1118.9490966796875,1118.9490966796875,1118.9490966796875,1118.9490966796875,0.0
ETH-EUR,2021-01-26 01:15:00,1119.7593994140625,1119.7593994140625,1119.7593994140625,1119.7593994140625,135589888.0
ETH-EUR,2021-01-26 01:16:00,1119.335693359375,1119.335693359375,1119.335693359375,1119.335693359375,30482432.0
ETH-EUR,2021-01-26 01:17:00,1121.7540283203125,1121.7540283203125,1121.7540283203125,1121.7540283203125,0.0
ETH-EUR,2021-01-26 01:18:00,1120.888671875,1120.888671875,1120.888671875,1120.888671875,73469952.0
ETH-EUR,2021-01-26 01:19:00,1121.5831298828125,1121.5831298828125,1121.5831298828125,1121.5831298828125,0.0
ETH-EUR,2021-01-26 01:20:00,1119.787109375,1119.787109375,1119.787109375,1119.787109375,64446464.0
ETH-EUR,2021-01-26 01:21:00,1119.0887451171875,1119.0887451171875,1119.0887451171875,1119.0887451171875,0.0
ETH-EUR,2021-01-26 01:22:00,1119.640869140625,1119.640869140625,1119.640869140625,1119.640869140625,24041472.0
ETH-EUR,2021-01-26 01:23:00,1119.9600830078125,1119.9600830078125,1119.9600830078125,1119.9600830078125,0.0
ETH-EUR,2021-01-26 01:24:00,1121.4559326171875,1121.4559326171875,1121.4559326171875,1121.4559326171875,0.0
ETH-EUR,2021-01-26 01:25:00,1121.0531005859375,1121.0531005859375,1121.0531005859375,1121.0531005859375,37550080.0
ETH-EUR,2021-01-26 01:26:00,1123.8045654296875,1123.8045654296875,1123.8045654296875,1123.8045654296875,0.0
ETH-EUR,2021-01-26 01:27:00,1123.8369140625,1123.8369140625,1123.8369140625,1123.8369140625,81428480.0
ETH-EUR,2021-01-26 01:28:00,1123.967529296875,1123.967529296875,1123.967529296875,1123.967529296875,0.0
ETH-EUR,2021-01-26 01:29:00,1122.24072265625,1122.24072265625,1122.24072265625,1122.24072265625,0.0
ETH-EUR,2021-01-26 01:30:00,1121.564208984375,1121.564208984375,1121.564208984375,1121.564208984375,0.0
ETH-EUR,2021-01-26 01:31:00,1121.4539794921875,1121.4539794921875,1121.4539794921875,1121.4539794921875,0.0
ETH-EUR,2021-01-26 01:32:00,1118.4351806640625,1118.4351806640625,1118.4351806640625,1118.4351806640625,16537600.0
ETH-EUR,2021-01-26 01:33:00,1118.8604736328125,1118.8604736328125,1118.8604736328125,1118.8604736328125,0.0
ETH-EUR,2021-01-26 01:34:00,1118.7939453125,1118.7939453125,1118.7939453125,1118.7939453125,6641664.0
ETH-EUR,2021-01-26 01:35:00,1120.815673828125,1120.815673828125,1120.815673828125,1120.815673828125,0.0
ETH-EUR,2021-01-26 01:36:00,1120.87890625,1120.87890625,1120.87890625,1120.87890625,59848704.0
ETH-EUR,2021-01-26 01:37:00,1120.736328125,1120.736328125,1120.736328125,1120.736328125,862208.0
ETH-EUR,2021-01-26 01:38:00,1122.219970703125,1122.219970703125,1122.219970703125,1122.219970703125,0.0
ETH-EUR,2021-01-26 01:39:00,1122.2606201171875,1122.2606201171875,1122.2606201171875,1122.2606201171875,49973248.0
ETH-EUR,2021-01-26 01:40:00,1122.343994140625,1122.343994140625,1122.343994140625,1122.343994140625,0.0
ETH-EUR,2021-01-26 01:41:00,1125.4957275390625,1125.4957275390625,1125.4957275390625,1125.4957275390625,0.0
ETH-EUR,2021-01-26 01:42:00,1125.3074951171875,1125.3074951171875,1125.3074951171875,1125.3074951171875,93605888.0
ETH-EUR,2021-01-26 01:43:00,1125.2391357421875,1125.2391357421875,1125.2391357421875,1125.2391357421875,0.0
ETH-EUR,2021-01-26 01:44:00,1124.068603515625,1124.068603515625,1124.068603515625,1124.068603515625,21942272.0
ETH-EUR,2021-01-26 01:45:00,1123.9017333984375,1123.9017333984375,1123.9017333984375,1123.9017333984375,0.0
ETH-EUR,2021-01-26 01:46:00,1123.9903564453125,1123.9903564453125,1123.9903564453125,1123.9903564453125,0.0
ETH-EUR,2021-01-26 01:47:00,1123.0635986328125,1123.0635986328125,1123.0635986328125,1123.0635986328125,7262208.0
ETH-EUR,2021-01-26 01:48:00,1122.7012939453125,1122.7012939453125,1122.7012939453125,1122.7012939453125,0.0
ETH-EUR,2021-01-26 01:49:00,1124.18994140625,1124.18994140625,1124.18994140625,1124.18994140625,0.0
ETH-EUR,2021-01-26 01:50:00,1126.4735107421875,1126.4735107421875,1126.4735107421875,1126.4735107421875,0.0
ETH-EUR,2021-01-26 01:51:00,1126.18212890625,1126.18212890625,1126.18212890625,1126.18212890625,120555520.0
ETH-EUR,2021-01-26 01:52:00,1125.3719482421875,1125.3719482421875,1125.3719482421875,1125.3719482421875,0.0
ETH-EUR,2021-01-26 01:53:00,1123.682373046875,1123.682373046875,1123.682373046875,1123.682373046875,0.0
ETH-EUR,2021-01-26 01:54:00,1123.500244140625,1123.500244140625,1123.500244140625,1123.500244140625,0.0
ETH-EUR,2021-01-26 01:55:00,1123.512451171875,1123.512451171875,1123.512451171875,1123.512451171875,0.0
ETH-EUR,2021-01-26 01:56:00,1124.707763671875,1124.707763671875,1124.707763671875,1124.707763671875,0.0
ETH-EUR,2021-01-26 01:57:00,1124.7119140625,1124.7119140625,1124.7119140625,1124.7119140625,28688384.0
ETH-EUR,2021-01-26 01:58:00,1124.9146728515625,1124.9146728515625,1124.9146728515625,1124.9146728515625,0.0
ETH-EUR,2021-01-26 01:59:00,1126.510986328125,1126.510986328125,1126.510986328125,1126.510986328125,0.0
ETH-EUR,2021-01-26 02:00:00,1127.4371337890625,1127.4371337890625,1127.4371337890625,1127.4371337890625,42977280.0
ETH-EUR,2021-01-26 02:01:00,1128.5662841796875,1128.5662841796875,1128.5662841796875,1128.5662841796875,30324736.0
ETH-EUR,2021-01-26 02:02:00,1132.959716796875,1132.959716796875,1132.959716796875,1132.959716796875,0.0
ETH-EUR,2021-01-26 02:03:00,1132.0181884765625,1132.0181884765625,1132.0181884765625,1132.0181884765625,95186944.0
ETH-EUR,2021-01-26 02:04:00,1132.54931640625,1132.54931640625,1132.54931640625,1132.54931640625,0.0
ETH-EUR,2021-01-26 02:05:00,1130.2884521484375,1130.2884521484375,1130.2884521484375,1130.2884521484375,0.0
ETH-EUR,2021-01-26 02:06:00,1130.3104248046875,1130.3104248046875,1130.3104248046875,1130.3104248046875,0.0
ETH-EUR,2021-01-26 02:07:00,1130.390380859375,1130.390380859375,1130.390380859375,1130.390380859375,0.0
ETH-EUR,2021-01-26 02:08:00,1127.939453125,1127.939453125,1127.939453125,1127.939453125,0.0
ETH-EUR,2021-01-26 02:09:00,1127.662353515625,1127.662353515625,1127.662353515625,1127.662353515625,0.0
ETH-EUR,2021-01-26 02:10:00,1127.3175048828125,1127.3175048828125,1127.3175048828125,1127.3175048828125,0.0
ETH-EUR,2021-01-26 02:11:00,1125.140625,1125.140625,1125.140625,1125.140625,1669120.0
ETH-EUR,2021-01-26 02:12:00,1125.570556640625,1125.570556640625,1125.570556640625,1125.570556640625,0.0
ETH-EUR,2021-01-26 02:13:00,1125.2108154296875,1125.2108154296875,1125.2108154296875,1125.2108154296875,7591936.0
ETH-EUR,2021-01-26 02:14:00,1122.5067138671875,1122.5067138671875,1122.5067138671875,1122.5067138671875,0.0
ETH-EUR,2021-01-26 02:15:00,1122.3597412109375,1122.3597412109375,1122.3597412109375,1122.3597412109375,0.0
ETH-EUR,2021-01-26 02:16:00,1122.3323974609375,1122.3323974609375,1122.3323974609375,1122.3323974609375,0.0
ETH-EUR,2021-01-26 02:17:00,1121.0687255859375,1121.0687255859375,1121.0687255859375,1121.0687255859375,13152256.0
ETH-EUR,2021-01-26 02:18:00,1120.273681640625,1120.273681640625,1120.273681640625,1120.273681640625,0.0
ETH-EUR,2021-01-26 02:19:00,1120.6885986328125,1120.6885986328125,1120.6885986328125,1120.6885986328125,0.0
ETH-EUR,2021-01-26 02:20:00,1119.3233642578125,1119.3233642578125,1119.3233642578125,1119.3233642578125,43870208.0
ETH-EUR,2021-01-26 02:21:00,1119.0848388671875,1119.0848388671875,1119.0848388671875,1119.0848388671875,0.0
ETH-EUR,2021-01-26 02:22:00,1119.27490234375,1119.27490234375,1119.27490234375,1119.27490234375,0.0
ETH-EUR,2021-01-26 02:23:00,1119.056396484375,1119.056396484375,1119.056396484375,1119.056396484375,4073472.0
ETH-EUR,2021-01-26 02:24:00,1118.5880126953125,1118.5880126953125,1118.5880126953125,1118.5880126953125,0.0
ETH-EUR,2021-01-26 02:25:00,1118.3218994140625,1118.3218994140625,1118.3218994140625,1118.3218994140625,0.0
ETH-EUR,2021-01-26 02:26:00,1117.132080078125,1117.132080078125,1117.132080078125,1117.132080078125,180768768.0
ETH-EUR,2021-01-26 02:27:00,1117.517822265625,1117.517822265625,1117.517822265625,1117.517822265625,0.0
ETH-EUR,2021-01-26 02:28:00,1117.4154052734375,1117.4154052734375,1117.4154052734375,1117.4154052734375,2787328.0
ETH-EUR,2021-01-26 02:29:00,1118.851318359375,1118.851318359375,1118.851318359375,1118.851318359375,0.0
ETH-EUR,2021-01-26 02:30:00,1119.0748291015625,1119.0748291015625,1119.0748291015625,1119.0748291015625,39809024.0
ETH-EUR,2021-01-26 02:31:00,1119.2957763671875,1119.2957763671875,1119.2957763671875,1119.2957763671875,798720.0
ETH-EUR,2021-01-26 02:32:00,1120.6016845703125,1120.6016845703125,1120.6016845703125,1120.6016845703125,0.0
ETH-EUR,2021-01-26 02:33:00,1120.7198486328125,1120.7198486328125,1120.7198486328125,1120.7198486328125,34629632.0
ETH-EUR,2021-01-26 02:34:00,1120.739013671875,1120.739013671875,1120.739013671875,1120.739013671875,0.0
ETH-EUR,2021-01-26 02:35:00,1120.7177734375,1120.7177734375,1120.7177734375,1120.7177734375,0.0
ETH-EUR,2021-01-26 02:36:00,1120.594970703125,1120.594970703125,1120.594970703125,1120.594970703125,0.0
ETH-EUR,2021-01-26 02:37:00,1119.9197998046875,1119.9197998046875,1119.9197998046875,1119.9197998046875,0.0
ETH-EUR,2021-01-26 02:38:00,1117.5205078125,1117.5205078125,1117.5205078125,1117.5205078125,7178240.0
ETH-EUR,2021-01-26 02:39:00,1117.4251708984375,1117.4251708984375,1117.4251708984375,1117.4251708984375,0.0
ETH-EUR,2021-01-26 02:40:00,1117.402587890625,1117.402587890625,1117.402587890625,1117.402587890625,0.0
ETH-EUR,2021-01-26 02:41:00,1115.671630859375,1115.671630859375,1115.671630859375,1115.671630859375,36179968.0
ETH-EUR,2021-01-26 02:42:00,1115.522705078125,1115.522705078125,1115.522705078125,1115.522705078125,0.0
ETH-EUR,2021-01-26 02:43:00,1116.2908935546875,1116.2908935546875,1116.2908935546875,1116.2908935546875,0.0
ETH-EUR,2021-01-26 02:44:00,1116.1431884765625,1116.1431884765625,1116.1431884765625,1116.1431884765625,15929344.0
ETH-EUR,2021-01-26 02:45:00,1115.9495849609375,1115.9495849609375,1115.9495849609375,1115.9495849609375,0.0
ETH-EUR,2021-01-26 02:46:00,1115.6080322265625,1115.6080322265625,1115.6080322265625,1115.6080322265625,276480.0
ETH-EUR,2021-01-26 02:47:00,1113.4556884765625,1113.4556884765625,1113.4556884765625,1113.4556884765625,0.0
ETH-EUR,2021-01-26 02:48:00,1113.748779296875,1113.748779296875,1113.748779296875,1113.748779296875,0.0
ETH-EUR,2021-01-26 02:49:00,1112.408935546875,1112.408935546875,1112.408935546875,1112.408935546875,18726912.0
ETH-EUR,2021-01-26 02:50:00,1110.3802490234375,1110.3802490234375,1110.3802490234375,1110.3802490234375,0.0
ETH-EUR,2021-01-26 02:51:00,1109.8740234375,1109.8740234375,1109.8740234375,1109.8740234375,0.0
ETH-EUR,2021-01-26 02:52:00,1110.580322265625,1110.580322265625,1110.580322265625,1110.580322265625,0.0
ETH-EUR,2021-01-26 02:53:00,1110.1934814453125,1110.1934814453125,1110.1934814453125,1110.1934814453125,39915520.0
ETH-EUR,2021-01-26 02:54:00,1110.6414794921875,1110.6414794921875,1110.6414794921875,1110.6414794921875,0.0
ETH-EUR,2021-01-26 02:55:00,1110.537353515625,1110.537353515625,1110.537353515625,1110.537353515625,16398336.0
ETH-EUR,2021-01-26 02:56:00,1111.660888671875,1111.660888671875,1111.660888671875,1111.660888671875,0.0
ETH-EUR,2021-01-26 02:57:00,1111.7926025390625,1111.7926025390625,1111.7926025390625,1111.7926025390625,34154496.0
